episode,reward,length,epsilon,lr,eval_reward
1,13.0,14,0.995,0.03,
2,59.0,60,0.990025,0.03,
3,13.0,14,0.985074875,0.03,
4,18.0,19,0.9801495006250001,0.03,
5,10.0,11,0.9752487531218751,0.03,
6,32.0,33,0.9703725093562657,0.03,
7,22.0,23,0.9655206468094844,0.03,
8,14.0,15,0.960693043575437,0.03,
9,18.0,19,0.9558895783575597,0.03,
10,51.0,52,0.9511101304657719,0.03,
11,38.0,39,0.946354579813443,0.03,
12,16.0,17,0.9416228069143757,0.03,
13,18.0,19,0.9369146928798039,0.03,
14,14.0,15,0.9322301194154049,0.03,
15,11.0,12,0.9275689688183278,0.03,
16,17.0,18,0.9229311239742362,0.03,
17,14.0,15,0.918316468354365,0.03,
18,20.0,21,0.9137248860125932,0.03,
19,17.0,18,0.9091562615825302,0.03,
20,15.0,16,0.9046104802746175,0.03,18.0
21,21.0,22,0.9000874278732445,0.03,
22,12.0,13,0.8955869907338783,0.03,
23,26.0,27,0.8911090557802088,0.03,
24,15.0,16,0.8866535105013078,0.03,
25,32.0,33,0.8822202429488013,0.03,
26,17.0,18,0.8778091417340573,0.03,
27,38.0,39,0.8734200960253871,0.03,
28,12.0,13,0.8690529955452602,0.03,
29,17.0,18,0.8647077305675338,0.03,
30,21.0,22,0.8603841919146962,0.03,
31,9.0,10,0.8560822709551227,0.03,
32,39.0,40,0.851801859600347,0.03,
33,38.0,39,0.8475428503023453,0.03,
34,17.0,18,0.8433051360508336,0.03,
35,19.0,20,0.8390886103705794,0.03,
36,31.0,32,0.8348931673187264,0.03,
37,21.0,22,0.8307187014821328,0.03,
38,39.0,40,0.8265651079747222,0.03,
39,25.0,26,0.8224322824348486,0.03,
40,25.0,26,0.8183201210226743,0.03,25.1
41,25.0,26,0.8142285204175609,0.03,
42,9.0,10,0.810157377815473,0.03,
43,15.0,16,0.8061065909263957,0.03,
44,22.0,23,0.8020760579717637,0.03,
45,46.0,47,0.798065677681905,0.03,
46,17.0,18,0.7940753492934954,0.03,
47,39.0,40,0.7901049725470279,0.03,
48,10.0,11,0.7861544476842928,0.03,
49,17.0,18,0.7822236754458713,0.03,
50,37.0,38,0.778312557068642,0.03,
51,38.0,39,0.7744209942832988,0.03,
52,20.0,21,0.7705488893118823,0.03,
53,29.0,30,0.7666961448653229,0.03,
54,13.0,14,0.7628626641409962,0.03,
55,25.0,26,0.7590483508202912,0.03,
56,20.0,21,0.7552531090661897,0.03,
57,20.0,21,0.7514768435208588,0.03,
58,13.0,14,0.7477194593032545,0.03,
59,9.0,10,0.7439808620067382,0.03,
60,104.0,105,0.7402609576967045,0.03,28.4
61,76.0,77,0.736559652908221,0.03,
62,9.0,10,0.7328768546436799,0.03,
63,17.0,18,0.7292124703704616,0.03,
64,19.0,20,0.7255664080186093,0.03,
65,24.0,25,0.7219385759785162,0.03,
66,11.0,12,0.7183288830986236,0.03,
67,43.0,44,0.7147372386831305,0.03,
68,55.0,56,0.7111635524897149,0.03,
69,18.0,19,0.7076077347272662,0.03,
70,15.0,16,0.7040696960536299,0.03,
71,37.0,38,0.7005493475733617,0.03,
72,21.0,22,0.697046600835495,0.03,
73,28.0,29,0.6935613678313175,0.03,
74,32.0,33,0.6900935609921609,0.03,
75,56.0,57,0.6866430931872001,0.03,
76,16.0,17,0.6832098777212641,0.03,
77,15.0,16,0.6797938283326578,0.03,
78,22.0,23,0.6763948591909945,0.03,
79,9.0,10,0.6730128848950395,0.03,
